Page,Type,Content,X,Y,Width,Height,Style
"18","Text","旧1月25日 ",122.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"19","Text","",231.299999999917,144.5,20,2.99999999999994,""
"19","Text","旧2月20日 ",231.299999999917,112.5,20,2.99999999999997,"旧暦_日付"
"19","Text","旧2月13日 ",231.165,80.5000000000001,19.9999999999999,2.99999999999996,"旧暦_日付"
"19","Text","旧2月6日 ",231.299999999917,48.5,20,2.99999999999996,"旧暦_日付"
"19","Text","旧1月28日 ",231.300000000083,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"18","Text","",87.2999999999792,176.499999999968,20,2.99999999999997,""
"18","Text","旧2月23日 ",87.2999999999792,144.5,20,2.99999999999994,"旧暦_日付"
"18","Text","旧2月16日 ",87.2999999999792,112.5,20,2.99999999999997,"旧暦_日付"
"18","Text","旧2月9日 ",87.2999999999791,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"18","Text","旧2月2日 ",87.2999999999793,48.5,20,2.99999999999996,"旧暦_日付"
"18","Text","旧1月24日 ",87.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"18","Text","旧1月23日 ",52.3,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"19","Text","",231.299999999917,147.5,20,3.5,""
"19","Text"," ",231.299999999917,115.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",231.165,83.5000000000001,19.9999999999999,3.5,"旧暦_カタカナ"
"19","Text"," ",231.299999999917,51.5,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",231.29999999675,19.5000000000001,19.9999999999999,3.50000000000001,"旧暦_カタカナ"
"18","Text"," ",122.3,147.5,20,3.5,"旧暦_カタカナ"
"18","Text"," ",122.3,115.5,20,3.5,"旧暦_カタカナ"
"18","Text"," ",122.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"18","Text"," ",122.3,51.5,20,3.50000000000001,"旧暦_カタカナ"
"18","Text"," ",122.299999999958,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"18","Text","",52.3,179.499999999968,20,3.5,""
"18","Text"," ",52.3,147.5,20,3.5,"旧暦_カタカナ"
"18","Text","ジュウグニチ ",52.3,115.5,20,3.5,"旧暦_カタカナ"
"18","Text"," ",52.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"18","Text","チータチ ",52.5,51.5,20,3.50000000000001,"旧暦_カタカナ"
"19","Text","",266.299999999917,147.5,20,3.5,""
"19","Text"," ",266.299999999917,115.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",266.299999999917,83.5000000000001,20,3.5,"旧暦_カタカナ"
"19","Text"," ",266.299999999917,51.5,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",266.300000003665,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",161.299999999958,147.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",161.299999999958,115.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",161.299999999958,83.5000000000001,20,3.5,"旧暦_カタカナ"
"19","Text"," ",161.299999999958,51.5,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",161.3,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",196.3,147.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",196.3,115.5,20,3.5,"旧暦_カタカナ"
"19","Text"," ",196.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"19","Text"," ",196.3,51.5,20,3.50000000000001,"旧暦_カタカナ"
"19","Text"," ",196.300000000125,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"18","Text","",87.2999999999792,179.499999999968,20,3.5,""
"18","Text"," ",87.2999999999792,147.5,20,3.5,"旧暦_カタカナ"
"18","Text"," ",87.2999999999792,115.5,20,3.5,"旧暦_カタカナ"
"18","Text"," ",87.2999999999792,83.5000000000001,20,3.5,"旧暦_カタカナ"
"18","Text"," ",87.2999999999792,51.5,20,3.50000000000001,"旧暦_カタカナ"
"18","Text"," ",87.3,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"18","Text"," ",52.3,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"18","Text","毎月第三金曜日と土曜日は 「おきなわ食材の日」",7.99999999999999,36.55,31,4.99999999999999,"おきなわ季節歴"
"18","Text","沖縄季節暦 　早春（2/24～3/14） 　春の荒れ（3/15～4/7）",8.00000000000001,26,31,9.00000000000004,"おきなわ季節歴"
"18","Text","3",6.50000000000001,13.9329722222222,11.6167264857313,10.5833333333333,"月"
"18","Text","March",20,19.6300000000001,21,4.58611111111111,"月_英語表記"
"18","Text","さんぐゎち",20,17.1605555555556,11.5,2.46944444444444,"月_方言"
"19","Text","",6,7.00000000000001,284,196.125,"[段落スタイルなし]"
"20","Text","毎月第三金曜日と土曜日は 「おきなわ食材の日」",7.99999999999999,36.55,31,4.99999999999999,"おきなわ季節歴"
"20","Text","沖縄季節暦 　春の荒れ（3/15～4/7） 　陽春（4/8～5/9）",8.00000000000001,26,31,9.00000000000004,"おきなわ季節歴"
"20","Text","4",6.50000000000001,13.9329722222222,11.6167264857313,10.5833333333333,"月"
"20","Text","April",20,19.6300000000001,21,4.58611111111111,"月_英語表記"
"20","Text","しんぐゎち",20,17.1605555555556,11.5,2.46944444444444,"月_方言"
"21","Text","まーさんシシ（肉）の日 ",255,38.6,33.0000000000001,2.89999999999998,"行事"
"21","Text","エイプリルフール ",149.999999999958,38.6,33,2.89999999999998,"行事"
"21","Text","シーサーの日 ",219.999999999938,38.6,33,2.89999999999998,"行事"
"20","Text"," ",111,38.6,33,2.89999999999998,"行事"
"21","Text"," ",184.999999999958,38.5000000000001,33,2.89999999999998,"行事"
"20","Text"," ",75.9999999999792,38.6,33,2.89999999999998,"行事"
"21","Text","",255,166.600000000032,33.0000000000001,2.89999999999998,""
"21","Text","土用・さとうきびの日 ",255,134.6,33.0000000000001,2.89999999999998,"行事"
"21","Text","モズクの日 ",255,102.599999999968,33.0000000000001,2.89999999999998,"行事"
"21","Text"," ",255,70.6000000000002,33.0000000000001,2.89999999999998,"行事"
"21","Text","昭和の日 ",149.999999999958,166.600000000032,33,2.89999999999998,"行事"
"21","Text"," ",149.999999999958,134.6,33,2.89999999999998,"行事"
"21","Text","イリオモテヤマネコの日 ",149.999999999958,102.599999999968,33,2.90000000000013,"行事"
"21","Text","島やさいの日 ",149.999999999958,70.6000000000002,33,2.89999999999998,"行事"
"21","Text","",219.999999999938,166.600000000032,33,2.89999999999998,""
"21","Text","石垣市民防災の日（明和の大津波の日） ",219.999999999938,134.6,33,2.89999999999998,"行事"
"21","Text"," ",219.999999999938,102.599999999968,33,2.89999999999998,"行事"
"21","Text","とうがん（シブイ）の日 ",219.999999999938,70.6000000000002,33,2.89999999999998,"行事"
"20","Text","4・28沖縄デー ",111,166.600000000032,33,2.89999999999998,"行事"
"20","Text"," ",111,102.599999999968,33,2.89999999999998,"行事"
"20","Text"," ",111,70.6000000000002,33,2.89999999999998,"行事"
"21","Text","",184.999999999958,166.600000000032,33,2.89999999999998,""
"21","Text"," ",184.999999999958,134.6,33,2.89999999999998,"行事"
"21","Text"," ",184.999999999958,102.599999999968,33,2.89999999999998,"行事"
"21","Text"," ",184.999999999958,70.6000000000002,33,2.89999999999998,"行事"
"20","Text","",75.9999999999792,198.599999999936,33,2.90000000000001,""
"20","Text"," ",75.9999999999792,166.600000000032,33,2.89999999999998,"行事"
"20","Text","穀雨 ",75.9999999999792,134.6,33,2.89999999999998,"行事"
"20","Text"," ",75.9999999999792,102.599999999968,33,2.89999999999998,"行事"
"20","Text"," ",75.9999999999792,70.6000000000002,33,2.89999999999998,"行事"
"20","Text","",40.9899999999583,198.599999999936,33,2.90000000000001,""
"20","Text"," ",40.9899999999583,166.600000000032,33,2.90000000000001,"行事"
"20","Text"," ",40.9899999999583,134.6,33,2.89999999999998,"行事"
"20","Text"," ",40.9999999999583,102.599999999968,33,2.89999999999998,"行事"
"20","Text","清明 ",40.9999999999583,70.6000000000002,33,2.89999999999998,"行事"
"20","Text"," ",40.9999999999583,38.6,33,2.89999999999998,"行事"
"20","Text","",43.5,173.499999999968,7.5,5.99999999999991,""
"20","Text","26 ",43.5,141.5,7.5,5.99999999999989,"日付"
"20","Text","19 ",43.5,109.5,7.5,5.99999999999993,"日付"
"20","Text","12 ",43.5,77.5,7.5,5.99999999999991,"日付"
"20","Text","5 ",43.5,45.5000000000001,7.5,5.99999999999991,"日付"
"21","Text","",257.499999999917,141.5,7.5,5.99999999999989,""
"21","Text","25 ",257.499999999917,109.5,7.5,5.99999999999993,"日付"
"21","Text","18 ",257.499999999917,77.5,7.5,5.99999999999991,"日付"
"21","Text","11 ",257.499999999917,45.5000000000001,7.5,5.99999999999991,"日付"
"21","Text","4 ",257.5,13.5000000000001,7.49999999999994,5.99999999999992,"日付"
"21","Text","",222.499999999917,141.5,7.49999999999997,5.99999999999989,""
"21","Text","24 ",222.499999999917,109.5,7.49999999999997,5.99999999999993,"日付"
"21","Text","17 ",222.5,77.5,7.5,5.99999999999991,"日付"
"21","Text","10 ",222.499999999917,45.5000000000001,7.49999999999997,5.99999999999991,"日付"
"21","Text","3 ",222.5,13.5000000000001,7.5,5.99999999999992,"日付"
"21","Text","30 ",187.499999999937,141.5,7.5,5.99999999999989,"日付"
"21","Text","23 ",187.499999999937,109.5,7.5,5.99999999999993,"日付"
"21","Text","16 ",187.5,77.5,7.5,5.99999999999991,"日付"
"21","Text","9 ",187.5,45.5000000000001,7.5,5.99999999999991,"日付"
"21","Text","2 ",187.5,13.5000000000001,7.5,5.99999999999992,"日付"
"21","Text","29 ",152.499999999958,141.5,7.5,5.99999999999989,"日付"
"21","Text","22 ",152.499999999958,109.5,7.5,5.99999999999993,"日付"
"21","Text","15 ",152.499999999958,77.5,7.5,5.99999999999991,"日付"
"21","Text","8 ",152.499999999958,45.5000000000001,7.5,5.99999999999991,"日付"
"21","Text","1 ",152.5,13.5000000000001,7.5,5.99999999999992,"日付"
"20","Text","28 ",113.499999999958,141.5,7.50000000000001,5.99999999999989,"日付"
"20","Text","21 ",113.499999999958,109.5,7.50000000000001,5.99999999999993,"日付"
"20","Text","14 ",113.5,77.5,7.5,5.99999999999991,"日付"
"20","Text","7 ",113.5,45.5000000000001,7.5,5.99999999999991,"日付"
"20","Text"," ",113.5,13.5013888888887,7.5,5.99999999999992,"日付"
"20","Text","",78.4999999999792,173.499999999968,7.5,5.99999999999991,""
"20","Text","27 ",78.4999999999792,141.5,7.5,5.99999999999989,"日付"
"20","Text","20 ",78.4999999999792,109.5,7.5,5.99722222222221,"日付"
"20","Text","13 ",78.4999999999792,77.5,7.5,5.99999999999991,"日付"
"20","Text","6 ",78.4999999999792,45.5000000000001,7.5,5.99999999999991,"日付"
"20","Text"," ",78.5,13.5000000000001,7.5,5.99999999999992,"日付"
"20","Text"," ",43.5,13.5013888888882,7.5,5.99999999999992,"日付"
"20","Text","",52.3002137513047,173.499999999968,6.00000000000002,2.99999999999997,""
"20","Text","仏滅 ",52.3002137513047,141.5,6.00000000000002,2.99999999999994,"六曜"
"20","Text","先負 ",52.3002137513047,109.5,6.00000000000001,2.99999999999996,"六曜"
"20","Text","友引 ",52.3002137513047,77.5,6.00000000000002,2.99999999999994,"六曜"
"20","Text","赤口 ",52.5002137513047,45.5000000000001,6.00000000000001,2.99999999999995,"六曜"
"21","Text","",266.299999999917,141.5,6,2.99999999999994,""
"21","Text","先負 ",266.299999999917,109.5,6,2.99999999999996,"六曜"
"21","Text","友引 ",266.299999999917,77.5,6,2.99999999999994,"六曜"
"21","Text","先勝 ",266.299999999917,45.5000000000001,6,2.99999999999995,"六曜"
"21","Text","大安 ",266.300000000167,13.5013888888882,6,2.99999999999996,"六曜"
"21","Text","",231.299999999917,141.5,6,2.99999999999994,""
"21","Text","友引 ",231.299999999917,109.5,6,2.99999999999996,"六曜"
"21","Text","先勝 ",231.165,77.5,6,2.99999999999994,"六曜"
"21","Text","赤口 ",231.299999999917,45.5000000000001,6,2.99999999999995,"六曜"
"21","Text","仏滅 ",231.300000000083,13.5000000000001,6,2.99999999999996,"六曜"
"21","Text","友引",196.3,141.5,6.00000000000006,2.99999999999994,"六曜"
"21","Text","先勝 ",196.3,109.5,6.00000000000006,2.99999999999996,"六曜"
"21","Text","赤口 ",196.3,77.5,6.00000000000006,2.99999999999994,"六曜"
"21","Text","大安 ",196.3,45.5000000000001,6.00000000000006,2.99999999999995,"六曜"
"21","Text","先負 ",196.300000000125,13.5000000000001,6,2.99999999999996,"六曜"
"21","Text","先勝 ",161.299999999958,141.5,6,2.99999999999994,"六曜"
"21","Text","赤口 ",161.299999999958,109.5,6,2.99999999999996,"六曜"
"21","Text","大安 ",161.299999999958,77.5,6,2.99999999999994,"六曜"
"21","Text","仏滅 ",161.299999999958,45.5000000000001,6,2.99999999999995,"六曜"
"21","Text","友引 ",161.3,13.5013888888882,6,2.99999999999996,"六曜"
"20","Text","赤口 ",122.3,141.5,6.00000000000003,2.99999999999994,"六曜"
"20","Text","大安 ",122.3,109.5,6.00000000000003,2.99999999999996,"六曜"
"20","Text","仏滅 ",122.3,77.5,6.00000000000003,2.99999999999994,"六曜"
"20","Text","先負 ",122.3,45.5000000000001,6.00000000000003,2.99999999999995,"六曜"
"20","Text"," ",122.3,13.5000000000001,6,2.99999999999996,"六曜"
"20","Text","",87.2999999999792,173.499999999968,6.00000000000003,2.99999999999997,""
"20","Text","大安 ",87.2999999999792,141.5,6.00000000000003,2.99999999999994,"六曜"
"20","Text","仏滅 ",87.2999999999792,109.5,6.00000000000003,2.99999999999996,"六曜"
"20","Text","先負 ",87.2999999999791,77.5,6.00000000000001,2.99999999999994,"六曜"
"20","Text","先勝 ",87.2999999999793,45.5000000000001,6.00000000000001,2.99999999999995,"六曜"
"20","Text"," ",87.3,13.5000000000001,6,2.99999999999996,"六曜"
"20","Text"," ",52.3002137513047,13.5013888888882,5.99999999999999,2.99999999999996,"六曜"
"20","Text","",58.3,173.789999999936,16,2.1166666666667,""
"20","Text","きのと  い ",58.3,141.789999999968,16,2.11666666666667,"日干支"
"20","Text","つちのえ  たつ ",58.3,109.789999999968,16,2.11666666666666,"日干支"
"20","Text","かのと  とり ",58.3,77.7899999999681,16,2.11666666666666,"日干支"
"20","Text","きのえ  とら ",58.5,45.7899999999681,16,2.11666666666667,"日干支"
"21","Text","",272.299999999917,141.789999999968,16,2.11666666666667,""
"21","Text","きのえ  いぬ ",272.299999999917,109.789999999968,16,2.11666666666666,"日干支"
"21","Text","ひのと  う ",272.299999999917,77.7899999999681,16,2.11666666666666,"日干支"
"21","Text","かのえ  さる ",272.299999999917,45.7899999999681,16,2.11666666666667,"日干支"
"21","Text","みずのと  うし ",272.300000000167,13.7913888888562,16.0000000000001,2.11666666666667,"日干支"
"21","Text","",237.299999999917,141.789999999968,16,2.11666666666667,""
"21","Text","みずのと  とり ",237.299999999917,109.789999999968,16,2.11666666666666,"日干支"
"21","Text","ひのえ  とら ",237.165,77.7899999999681,15.9999999999999,2.11666666666666,"日干支"
"21","Text","つちのと  ひつじ ",237.299999999917,45.7899999999681,16,2.11666666666667,"日干支"
"21","Text","みずのえ  ね ",237.300000000083,13.7899999999682,16,2.11666666666667,"日干支"
"21","Text","つちのと  う",202.3,141.789999999968,16,2.11666666666667,"日干支"
"21","Text","みずのえ  さる ",202.3,109.789999999968,16,2.11666666666666,"日干支"
"21","Text","きのと  うし ",202.3,77.7899999999681,16,2.11666666666666,"日干支"
"21","Text","つちのえ  うま ",202.3,45.7899999999681,16,2.11666666666667,"日干支"
"21","Text","かのと  い ",202.300000000125,13.7899999999682,16,2.11666666666667,"日干支"
"21","Text","つちのえ  とら ",167.299999999958,141.789999999968,16,2.11666666666667,"日干支"
"21","Text","かのと  ひつじ ",167.299999999958,109.789999999968,16,2.11666666666666,"日干支"
"21","Text","きのえ  ね ",167.299999999958,77.7899999999681,16,2.11666666666666,"日干支"
"21","Text","ひのと  み ",167.299999999958,45.7899999999681,16,2.11666666666667,"日干支"
"21","Text","かのえ  いぬ ",167.3,13.7913888888562,16,2.11666666666667,"日干支"
"20","Text","ひのと  うし ",128.3,141.789999999968,16,2.11666666666667,"日干支"
"20","Text","かのえ  うま ",128.3,109.789999999968,16,2.11666666666666,"日干支"
"20","Text","みずのと  い ",128.3,77.7899999999681,16,2.11666666666666,"日干支"
"20","Text","ひのえ  たつ ",128.285393124285,45.7499999999362,16,2.11666666666667,"日干支"
"20","Text"," ",128.3,13.7899999999682,16,2.11666666666667,"日干支"
"20","Text","",93.2999999999792,173.789999999936,16,2.1166666666667,""
"20","Text","ひのえ  ね ",93.2999999999792,141.789999999968,16,2.11666666666667,"日干支"
"20","Text","つちのと  み ",93.2999999999792,109.789999999968,16,2.11666666666666,"日干支"
"20","Text","みずのえ  いぬ ",93.2999999999791,77.7899999999681,16,2.11666666666666,"日干支"
"20","Text","きのと  う ",93.2999999999793,45.7899999999681,16,2.11666666666667,"日干支"
"20","Text"," ",93.3,13.7899999999682,16,2.11666666666667,"日干支"
"20","Text"," ",58.3,13.789999999968,16,2.11699999999994,"日干支"
"21","Text","旧3月24日",196.3,144.5,20,2.99999999999994,"旧暦_日付"
"21","Text","旧3月17日 ",196.3,112.5,20,2.99999999999997,"旧暦_日付"
"21","Text","旧3月10日 ",196.3,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"21","Text","旧3月3日 ",196.3,48.5,20,2.99999999999996,"旧暦_日付"
"21","Text","旧2月26日 ",196.300000000125,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text","",52.3,176.499999999968,20,2.99999999999997,""
"20","Text","旧3月20日 ",52.3,144.5,20,2.99999999999994,"旧暦_日付"
"20","Text","旧3月13日 ",52.3,112.5,20,2.99999999999997,"旧暦_日付"
"20","Text","旧3月6日 ",52.3,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text","旧2月29日 ",52.5,48.5,20,2.99999999999996,"旧暦_日付"
"21","Text","旧3月23日 ",161.299999999958,144.5,20,2.99999999999994,"旧暦_日付"
"21","Text","旧3月16日 ",161.299999999958,112.5,20,2.99999999999997,"旧暦_日付"
"21","Text","旧3月9日 ",161.299999999958,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"21","Text","旧3月2日 ",161.299999999958,48.5,20,2.99999999999996,"旧暦_日付"
"21","Text","旧2月25日 ",161.3,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"21","Text","",266.299999999917,144.5,20,2.99999999999994,""
"21","Text","旧3月19日 ",266.299999999917,112.5,20,2.99999999999997,"旧暦_日付"
"21","Text","旧3月12日 ",266.299999999917,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"21","Text","旧3月5日 ",266.299999999917,48.5,20,2.99999999999996,"旧暦_日付"
"21","Text","旧2月28日 ",266.300000000167,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"20","Text","旧3月22日 ",122.3,144.5,20,2.99999999999994,"旧暦_日付"
"20","Text","旧3月15日 ",122.3,112.5,20,2.99999999999997,"旧暦_日付"
"20","Text","旧3月8日 ",122.3,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text","旧3月1日 ",122.3,48.5,20,2.99999999999996,"旧暦_日付"
"20","Text"," ",122.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"21","Text","",231.299999999917,144.5,20,2.99999999999994,""
"21","Text","旧3月18日 ",231.299999999917,112.5,20,2.99999999999997,"旧暦_日付"
"21","Text","旧3月11日 ",231.165,80.5000000000001,19.9999999999999,2.99999999999996,"旧暦_日付"
"21","Text","旧3月4日 ",231.299999999917,48.5,20,2.99999999999996,"旧暦_日付"
"21","Text","旧2月27日 ",231.300000000083,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text","",87.2999999999792,176.499999999968,20,2.99999999999997,""
"20","Text","旧3月21日 ",87.2999999999792,144.5,20,2.99999999999994,"旧暦_日付"
"20","Text","旧3月14日 ",87.2999999999792,112.5,20,2.99999999999997,"旧暦_日付"
"20","Text","旧3月7日 ",87.2999999999791,80.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text","旧2月30日 ",87.2999999999793,48.5,20,2.99999999999996,"旧暦_日付"
"20","Text"," ",87.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"20","Text"," ",52.3,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"21","Text","",231.299999999917,147.5,20,3.5,""
"21","Text"," ",231.299999999917,115.5,20,3.5,"旧暦_カタカナ"
"21","Text"," ",231.165,83.5000000000001,19.9999999999999,3.5,"旧暦_カタカナ"
"21","Text"," ",231.299999999917,51.5,20,3.50000000000001,"旧暦_カタカナ"
"21","Text"," ",231.29999999675,19.5000000000001,19.9999999999999,3.50000000000001,"旧暦_カタカナ"
"20","Text","",122.3,147.5,20,3.5,""
"20","Text","ジュウグニチ ",122.3,115.5,20,3.5,"旧暦_カタカナ"
"20","Text"," ",122.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"20","Text","チータチ ",122.3,51.5,20,3.50000000000001,"旧暦_カタカナ"
"20","Text"," ",122.299999999958,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"20","Text","",52.3,179.499999999968,20,3.5,""
"20","Text","",52.3,147.5,20,3.5,""
"20","Text"," ",52.3,115.5,20,3.5,"旧暦_カタカナ"
"20","Text"," ",52.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"20","Text"," ",52.5,51.5,20,3.50000000000001,"旧暦_カタカナ"
"21","Text","",266.299999999917,147.5,20,3.5,""
"21","Text"," ",266.299999999917,115.5,20,3.5,"旧暦_カタカナ"
"21","Text"," ",266.299999999917,83.5000000000001,20,3.5,"旧暦_カタカナ"
"21","Text"," ",266.299999999917,51.5,20,3.50000000000001,"旧暦_カタカナ"
"21","Text"," ",266.300000003665,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"21","Text","",161.299999999958,147.5,20,3.5,""
"21","Text"," ",161.299999999958,115.5,20,3.5,"旧暦_カタカナ"
"21","Text"," ",161.299999999958,83.5000000000001,20,3.5,"旧暦_カタカナ"
"21","Text"," ",161.299999999958,51.5,20,3.50000000000001,"旧暦_カタカナ"
"21","Text"," ",161.3,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"21","Text","",196.3,147.5,20,3.5,""
"21","Text"," ",196.3,115.5,20,3.5,"旧暦_カタカナ"
"21","Text"," ",196.3,83.5000000000001,20,3.5,"旧暦_カタカナ"
"21","Text"," ",196.3,51.5,20,3.50000000000001,"旧暦_カタカナ"
"21","Text"," ",196.300000000125,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"20","Text","",87.2999999999792,179.499999999968,20,3.5,""
"20","Text","",87.2999999999792,147.5,20,3.5,""
"20","Text"," ",87.2999999999792,115.5,20,3.5,"旧暦_カタカナ"
"20","Text"," ",87.2999999999792,83.5000000000001,20,3.5,"旧暦_カタカナ"
"20","Text"," ",87.2999999999792,51.5,20,3.50000000000001,"旧暦_カタカナ"
"20","Text"," ",87.3,19.5000000000001,20,3.50000000000001,"旧暦_カタカナ"
"20","Text"," ",52.3,19.5013888888883,20,3.50000000000001,"旧暦_カタカナ"
"21","Text","",6,7.00000000000001,284,196.125,"[段落スタイルなし]"
"22","Text","毎月第三金曜日と土曜日は 「おきなわ食材の日」",7.99999999999999,36.55,31,4.99999999999999,"おきなわ季節歴"
"22","Text","沖縄季節暦 　陽春（4/8～5/9） 　梅雨（5/10～6/21）",8.00000000000001,26,31,9.00000000000004,"おきなわ季節歴"
"22","Text","5",6.50000000000001,13.9329722222222,11.6167264857313,10.5833333333333,"月"
"22","Text","May",20,19.6300000000001,21,4.58611111111111,"月_英語表記"
"22","Text","ぐんぐゎち",20,17.1605555555556,11.5,2.46944444444444,"月_方言"
"23","Text","八十八夜 ",255,38.6,33.0000000000001,2.89999999999998,"行事"
"23","Text"," ",149.999999999958,38.6,33,2.89999999999998,"行事"
"23","Text","メーデー ",219.999999999938,38.6,33,2.89999999999998,"行事"
"22","Text"," ",111,38.6,33,2.89999999999998,"行事"
"23","Text"," ",184.999999999958,38.5000000000001,33,2.89999999999998,"行事"
"22","Text"," ",75.9999999999792,38.6,33,2.89999999999998,"行事"
"23","Text","護佐丸の日 ",255,166.600000000032,33.0000000000001,2.90000000000001,"行事"
"23","Text"," ",255,134.6,33.0000000000001,2.89999999999998,"行事"
"23","Text"," ",255,102.599999999968,33.0000000000001,2.89999999999998,"行事"
"23","Text","母の日 ",255,70.6000000000002,33.0000000000001,2.89999999999998,"行事"
"23","Text"," ",149.999999999958,166.600000000032,33,2.90000000000001,"行事"
"23","Text"," ",149.999999999958,134.6,33,2.89999999999998,"行事"
"23","Text"," ",149.999999999958,102.599999999968,33,2.90000000000013,"行事"
"23","Text","立夏 ",149.999999999958,70.6000000000002,33,2.89999999999998,"行事"
"23","Text"," ",219.999999999938,166.600000000032,33,2.90000000000001,"行事"
"23","Text"," ",219.999999999938,134.6,33,2.89999999999998,"行事"
"23","Text","沖縄本土復帰記念日 ",219.999999999938,102.599999999968,33,2.89999999999998,"行事"
"23","Text","ゴーヤーの日 ",219.999999999938,70.6000000000002,33,2.89999999999998,"行事"
"22","Text"," ",111,166.600000000032,33,2.90000000000001,"行事"
"22","Text","アセローラの日 ",111,102.599999999968,33,2.89999999999998,"行事"
"22","Text","こどもの日 ",111,70.6000000000002,33,2.89999999999998,"行事"
"23","Text"," ",184.999999999958,166.600000000032,33,2.90000000000001,"行事"
"23","Text","小満・与那原町民平和の日 ",184.999999999958,134.6,33,2.89999999999998,"行事"
"23","Text"," ",184.999999999958,102.599999999968,33,2.89999999999999,"行事"
"23","Text"," ",184.999999999958,70.6000000000002,33,2.89999999999998,"行事"
"22","Text","",75.9999999999792,198.599999999936,33,2.89999999999998,""
"22","Text"," ",75.9999999999792,166.600000000032,33,2.90000000000001,"行事"
"22","Text"," ",75.9999999999792,134.6,33,2.89999999999998,"行事"
"22","Text"," ",75.9999999999792,102.599999999968,33,2.89999999999998,"行事"
"22","Text","みどりの日・ミンサーの日 ",75.9999999999792,70.6000000000002,33,2.89999999999998,"行事"
"22","Text","",40.9899999999583,198.599999999936,33,2.89999999999998,""
"22","Text"," ",40.9899999999583,166.600000000032,33,2.90000000000001,"行事"
"22","Text"," ",40.9899999999583,134.6,33,2.89999999999998,"行事"
"22","Text","黒糖の日 ",40.9999999999583,102.599999999968,33,2.89999999999998,"行事"
"22","Text","憲法記念日 ",40.9999999999583,70.6000000000002,33,2.89999999999998,"行事"
"22","Text"," ",40.9999999999583,38.6,33,2.89999999999998,"行事"
"22","Text","31 ",43.5,173.499999999968,7.5,6.00000000000023,"日付"
"22","Text","24 ",43.5,141.5,7.5,6.00000000000023,"日付"
"22","Text","17 ",43.5,109.5,7.5,5.99999999999993,"日付"
"22","Text","10 ",43.5,77.5,7.5,5.99999999999991,"日付"
"22","Text","3 ",43.5,45.5000000000001,7.5,5.99999999999991,"日付"
"23","Text","30 ",257.499999999917,141.5,7.5,6.00000000000023,"日付"
"23","Text","23 ",257.499999999917,109.5,7.5,5.99999999999993,"日付"
"23","Text","16 ",257.499999999917,77.5,7.5,5.99999999999991,"日付"
"23","Text","9 ",257.499999999917,45.5000000000001,7.5,5.99999999999991,"日付"
"23","Text","2 ",257.5,13.5000000000001,7.49999999999994,5.99999999999992,"日付"
"23","Text","29 ",222.499999999917,141.5,7.49999999999997,6.00000000000023,"日付"
"23","Text","22 ",222.499999999917,109.5,7.49999999999997,5.99999999999993,"日付"
"23","Text","15 ",222.5,77.5,7.5,5.99999999999991,"日付"
"23","Text","8 ",222.499999999917,45.5000000000001,7.49999999999997,5.99999999999991,"日付"
